1602	U51281	11/10/2019 12:47:01 PM	N44399 N45794 N54625 N16292 N47798 N16715 N14947 N60340 N885 N60340 N7242 N58580 N45999 N6484 N63411 N23249 N5012 N31801 N64467	N44651-0 N30619-0 N53245-0 N61185-0 N48657-0 N57614-0 N15224-0 N14520-0 N59390-0 N26706-0 N61022-0 N23184-0 N61145-1 N64513-0
1603	U73366	11/14/2019 7:51:44 AM	N13304 N16874 N871 N61070 N46978 N41376 N36526 N39117 N32939 N55951 N10175 N13912 N8448 N619 N54842 N61708 N306 N23958 N43955 N90 N3566 N9317 N54536	N54752-0 N60550-0 N62894-0 N10960-0 N47098-0 N51570-0 N36226-0 N7301-0 N43275-0 N7670-0 N59186-0 N23877-0 N9135-0 N16148-0 N8639-0 N54603-0 N33576-0 N14436-0 N21701-0 N11817-0 N38779-0 N38442-0 N29212-0 N50872-0 N45509-0 N29486-0 N46821-0 N766-0 N8260-0 N28072-0 N33831-0 N23446-1 N50014-0 N48017-0 N4021-0 N38296-0 N22257-0 N6477-0 N26833-0 N17231-0 N55488-0 N36003-0 N5652-0 N10880-0 N25133-0 N31679-0 N60272-0 N40109-0 N28203-0
1604	U75170	11/11/2019 11:15:04 AM	N60615 N65039 N57147 N29438 N55846 N57377 N2994 N60701 N2580 N53526 N1633 N25436 N61203 N30665 N63448 N51934 N62993 N33358 N63015 N24101 N1445 N719 N49140 N14629 N33173 N6056 N16233 N61070 N11382 N33083 N33417 N57742 N15253 N35129 N42829 N18681 N24187 N35607 N12722 N62791 N6154 N1825 N13137 N593 N40704 N44442 N5310 N61313 N17279 N19709 N63429 N45139 N60412 N37641 N7499 N35 N24296 N61196 N50533 N60184 N812 N17050 N20760 N8160 N27341 N63436 N26627 N11005 N4693 N54179 N60047 N13404 N58807 N24728 N61167 N138 N17196 N52551 N16922 N25820 N11653 N6948 N9360 N27766 N29917 N31064 N61181 N62058 N52551 N53948 N26009 N26364 N47508 N11415 N34564 N18360 N21258 N174 N8549 N23998 N53895 N55064 N60985 N51992 N46655 N8629 N35321 N32755 N41218	N20224-0 N32387-0 N4663-0 N48476-0 N8061-0 N33069-0 N22546-0 N17482-0 N3474-0 N26262-0 N47747-0 N41578-0 N7041-0 N47475-0 N21064-0 N38311-0 N3312-0 N1914-0 N46751-0 N63341-1 N55204-0 N45616-0 N2869-0 N11821-0 N4815-0 N40300-0 N21707-0 N64397-0 N12430-0 N15761-0 N18708-0 N53214-0 N47067-0 N16342-0 N59981-0 N43415-0 N60162-0 N54868-0 N2952-0 N54055-0 N61006-0 N10840-0 N17011-0 N30475-0 N22318-0 N25623-0 N13259-0 N3322-0 N5075-0 N63449-0 N33831-0 N43338-0 N3541-0 N15855-0 N58710-0 N22999-0 N31763-0 N7891-0 N49879-0 N15020-0 N26130-0 N21915-0 N25953-0 N26286-0 N33872-0 N15830-0 N10464-0 N62212-0 N26376-0 N23254-0 N43748-0 N58553-0 N5497-0 N6379-0 N38947-0 N43432-0 N154-0 N6056-0 N56598-0 N18103-0 N1019-0 N13341-0 N7809-0 N20240-0 N64606-0 N11830-0 N5905-0 N12028-0 N46134-0 N29001-0 N28324-0 N6099-0 N26712-0 N15435-0 N15462-0 N30135-0 N59436-0 N19735-0 N47006-0 N24686-0 N35172-0 N3697-0 N40725-0 N16804-0 N17140-0 N47851-0 N50469-0 N63550-0 N46845-0 N44324-0 N57005-0 N35738-0 N37814-0 N5001-0 N7128-0 N22457-0 N57527-0 N30108-0 N18870-0 N9139-0 N22942-0 N3841-0 N5370-0 N47229-0 N40318-0 N35729-0 N64009-0 N47433-0 N23935-0 N24180-0 N31370-0 N46878-0 N58549-0 N57385-0 N12800-0 N13730-0 N36712-0 N25414-0 N24176-0 N35493-0 N57030-0 N48890-0 N51241-0 N43789-0 N53296-0 N61623-0 N29128-0 N40356-0 N5448-0 N45270-0 N7466-0 N32087-0 N11301-0 N41704-0 N49777-0 N10061-0 N59343-0 N64542-0 N53585-0 N45445-0 N52585-0 N58572-0 N42144-0 N33848-0 N45456-0 N61359-0 N9271-0 N42961-0 N41698-0 N54482-0 N47981-0 N19770-0 N12523-0 N8399-0 N23485-0 N63538-0 N50005-0 N25437-0 N59385-0 N50406-0 N54988-0 N13801-0 N48578-0 N36621-0 N58410-0 N51764-0 N23784-0 N49240-0 N53008-0 N13816-0 N18378-0 N17340-0 N40065-0 N42088-0 N43502-0 N58450-0 N6342-0 N52697-0 N40530-0 N20018-0 N26331-0 N60272-0 N27521-0 N14531-0 N36442-0 N32791-0 N61549-0 N4936-0 N10754-0 N36933-0 N45660-0 N16344-0 N51346-0 N21882-0 N55689-0 N40431-0
1605	U71549	11/13/2019 8:02:03 PM	N33649 N63258 N61678 N35052 N45185 N20607 N33033 N37322 N23575	N28523-0 N64968-0 N34048-1 N55563-0 N27198-0 N35112-0
1606	U61430	11/14/2019 11:06:16 PM	N6156 N3132 N48715	N64037-0 N50055-0 N41934-0 N2235-0 N22975-0 N61233-0 N47280-0 N27737-0 N46917-0 N56211-1 N14478-0 N47652-0 N11378-0 N63913-0
1607	U60171	11/11/2019 9:23:03 AM	N34824 N306 N43955 N23958	N55689-1 N35729-0
1608	U85150	11/13/2019 8:53:15 AM	N36565 N1150 N29177 N35009 N31983 N59546 N26225 N34627 N59387 N4020 N60350 N3820 N20741 N20741 N25226 N47059 N9798 N36851 N5978 N36440 N42569 N11508 N52041 N50160 N18680 N54842 N17968 N62549 N4848 N52810 N6342 N32004 N14938 N41218 N54536 N33203 N11484 N10398 N28257 N22061 N62590	N57426-0 N35389-0 N9623-0 N64734-0 N36659-0 N45590-0 N28072-0 N4807-0 N5146-0 N55132-0 N10913-0 N18887-0 N45266-0 N55281-0 N4913-0 N28213-0 N26795-0 N47717-0 N13907-0 N42143-0 N47061-0 N56227-0 N36624-0 N14592-0 N35767-0 N10812-0 N51048-0 N31050-0 N4754-0 N25444-0 N849-0 N34876-0 N21420-0 N59088-0 N42739-0 N59673-0 N14671-0 N37753-0 N39269-0 N35233-0 N26262-0 N51773-1 N29340-0 N9340-0 N35047-0 N59272-0 N43386-0 N51853-0 N64632-0 N6857-0 N47149-0 N62894-0 N19647-0 N35486-1 N39010-0 N19444-0 N41113-0 N22188-0 N17759-0 N25437-0 N31448-0 N41122-0 N24176-0 N287-0 N62128-0 N64094-0 N19592-0 N5048-0
1609	U14601	11/12/2019 12:28:22 PM	N51934 N22078 N40508 N57742 N58084 N40163 N58264 N58757 N58090 N5831 N59923 N16344	N58363-0 N40539-0 N46751-0 N59469-0 N45389-0 N3123-0 N20015-0 N59887-0 N60272-0 N25624-0 N7466-0 N57844-0 N32589-0 N33425-0 N2823-0 N64152-0 N64851-0 N6056-0 N12424-0 N58155-0 N31370-0 N14184-0 N13974-0 N21753-0 N18708-1
1610	U25992	11/14/2019 9:21:57 AM	N43581 N56109 N5831 N53052 N2445 N30974 N14185 N54435 N30967 N45999 N55743 N24368 N57318 N31801 N26580 N21713 N42620 N51089 N38256 N52551 N59150 N27162 N18870 N27250 N43202 N50427 N28532 N15676 N33533 N35671	N33831-0 N23877-0 N51489-0 N9135-0 N39149-0 N45509-0 N36638-0 N41387-0 N59495-0 N55275-0 N16148-0 N21701-0 N8559-0 N49284-0 N59685-0 N64184-0 N38779-0 N12446-0 N23446-0 N32854-0 N47098-0 N57733-0 N36689-0 N62992-0 N12330-0 N11817-0 N55943-0 N1539-0 N29212-0 N10960-0 N60550-0 N48017-0 N13011-0 N62750-0 N23002-0 N24109-0 N18978-0 N41122-0 N57604-1 N19477-0 N59138-0 N36182-0 N50872-0 N31679-0 N62894-0 N46283-0 N54752-0 N33576-1 N28962-0 N45523-0 N42860-0 N36226-0 N51570-0 N38215-0 N15279-0 N19019-0 N15719-0 N25444-0 N6578-0 N52554-0 N6579-0 N34668-0 N36251-0 N19318-0 N16589-0 N44698-0 N6477-0
1611	U71956	11/12/2019 1:06:38 PM	N26169 N35512 N28296 N33969 N46392 N60340 N23614 N60933 N61108 N33096 N13081 N40448 N2003 N35790 N40509	N22339-0 N63970-0 N33212-0 N40839-0 N64851-1 N58363-0
1612	U20947	11/9/2019 2:30:22 PM	N33523 N55189 N13384 N20145 N10235 N33861 N57551 N46023 N52962 N13169 N26176 N38701 N6285 N10487 N22273 N54327 N27452 N19594	N37056-0 N41178-0 N55743-0 N18870-0 N8929-0 N47020-0 N51398-0 N53839-0 N32846-0 N59852-0 N6658-0 N53017-0 N39115-0 N38783-0 N3930-0 N43595-0 N5442-0 N12831-0 N16209-0 N45462-0 N60374-0 N13486-0 N26278-0 N5791-0 N732-0 N41881-0 N11363-1 N27845-0 N24272-0
1613	U5245	11/13/2019 6:42:36 PM	N44495 N16290 N25577 N24356 N40716 N16715 N48076 N60491 N25158 N1843 N6616	N26673-0 N43487-0 N41612-0 N55949-1 N23749-0 N21420-0 N58114-0 N5597-0 N49956-0 N59385-0 N4510-0 N8084-0 N63656-0 N4754-0 N63106-0 N51048-0 N64252-0 N8029-0 N3431-0 N16148-0 N11769-0 N51287-0 N5415-0 N35273-0 N43301-0 N33831-0 N17117-0 N3957-0 N1858-0 N41172-0 N18059-0 N55505-0 N61588-0 N25315-0 N35047-0 N38215-0 N56214-0 N40130-0 N27869-0 N14436-0 N62933-0 N21712-0 N17031-0 N48705-0 N36261-0 N18403-0 N83-0 N37609-0 N1319-0 N5652-0 N4404-0 N19867-0 N44249-0 N45742-0 N25040-0 N10746-0 N47717-0 N14170-0 N8509-0 N14029-0
1614	U64166	11/12/2019 5:33:14 AM	N45729 N45794 N61388 N16715 N10417 N24591 N31801 N54225 N306 N40640 N26364 N4607 N32004 N90 N37663 N54536 N35671 N35671	N50675-0 N14184-0 N41020-0 N32544-0 N33619-1 N7319-0
1615	U4863	11/13/2019 7:51:32 PM	N47356 N29730 N63930 N24724 N60206 N42458 N65169 N51706 N49103 N62006 N54267 N31057 N44906 N42782 N31057 N596 N49057 N8000 N26392 N48569 N9824 N19693 N30867 N14414 N6622 N63429 N37047 N57279 N23653 N8917 N18873 N62703 N16384 N47768 N58141 N35922 N38794 N29474 N2192 N37708 N33034 N49860 N4932 N56753 N17050 N34140 N48904 N10527 N59326 N21609 N6441 N41375 N14385 N31248 N47180 N17303 N22270 N5896 N17159 N1843 N47186 N48128 N35004 N5019 N18320 N21317 N12576 N37663 N28192 N12608 N33630 N40442 N46811 N23009 N63835 N37377 N58006	N48064-0 N14029-0 N47748-1 N51048-0 N48705-0 N38215-0 N49712-0 N4404-0 N13094-0 N42457-0 N3031-1 N56214-0 N51287-0 N4642-0 N21420-0 N36261-0
1616	U63585	11/11/2019 10:34:32 AM	N29177 N32483 N64503 N46392 N35022 N16715 N17050 N10414 N63302 N13374 N8448 N58538 N2778 N5445 N306 N22976 N23958	N35729-0 N55689-1 N52622-0 N53585-0
1617	U25317	11/13/2019 2:17:11 AM	N60364	N33885-0 N47061-0 N35170-1 N17059-0
1618	U40822	11/10/2019 6:08:56 PM	N38747 N19594 N9282 N11894 N64634 N22133 N30974 N52465 N61196 N56753 N41633 N55166 N11231 N46081	N38691-0 N36681-0 N45428-0 N14780-0 N43309-0 N13575-0 N6330-0 N64228-0 N12379-0 N31037-0 N54038-0 N39949-0 N49354-0 N8399-0 N25623-0 N11702-0 N15224-0 N15856-0 N26952-0 N4247-0 N26179-0 N11821-0 N59761-0 N31679-0 N30345-0 N21519-0 N8922-1 N47889-0 N26706-0 N29341-0 N41188-0 N43587-0 N58051-0 N990-0 N63478-0 N30188-0 N42614-0 N20133-0 N11830-0 N41698-0 N60186-0 N7754-0 N57527-0 N7128-0 N29536-0 N17340-0 N8061-0 N35729-0 N49030-0 N13369-0 N47747-0 N35671-0 N44324-0 N35172-0 N18613-0 N46258-0 N22617-0 N27101-0 N17104-0 N23184-0 N36545-0 N23784-0 N45561-0 N37533-0 N34520-0 N52253-0 N4663-0 N59252-0 N2871-0 N58553-0 N49685-0 N17307-0 N46992-0 N26940-0 N36703-0 N16659-0 N22549-0 N27349-0 N24176-0 N40110-0 N30814-0 N46309-0 N28132-0 N38783-0 N23469-0 N42749-0 N53296-0 N28934-0 N55186-0 N5043-0 N55411-0 N20729-0 N25546-0 N26130-0 N29128-0 N51634-0 N15855-0 N61320-0 N51330-0 N1914-0 N27079-0 N54274-0 N56051-0 N58030-0 N4861-0 N1019-0 N54300-0 N17482-0 N41224-0 N59653-0 N57651-0 N50060-0 N6819-0 N28324-0 N24821-0 N16280-0 N44399-0 N52203-0 N13486-0 N279-0 N63601-0 N33985-0 N3392-0 N13051-0 N23085-0 N28047-0 N53907-0 N40495-0 N52294-0 N31763-0 N55489-0 N32240-0 N16915-0 N12523-0 N11363-0
1619	U42406	11/13/2019 5:50:15 AM	N44454 N30303 N34649 N58722 N46372 N28741 N42137 N23901 N2994 N45609 N37663 N55449	N60992-0 N47149-0 N14592-1 N29679-1 N19903-0 N26262-0 N35170-0 N45266-0 N59469-0 N9623-0 N29961-0 N59673-0 N45590-0 N51853-0 N13579-0 N62128-0 N64748-0 N6056-0 N35047-0 N64734-0 N57917-0 N35233-0 N4754-0 N13907-0 N47061-0 N59272-0 N3285-0 N28213-0 N38159-0 N44146-0 N34876-0 N15812-0 N31035-0 N26673-0 N20076-0 N61648-0 N48063-0
1620	U31118	11/14/2019 6:17:37 AM	N15578 N46573 N1066 N9955 N46392 N46256 N9798 N37811 N55741 N5978 N60467 N24999 N42794 N37942 N29382 N15145 N46868 N38619 N55043 N11882 N24591 N52536 N10417 N58538 N26026 N38182 N47916 N36530 N25885 N25485 N48356 N42752 N44457 N11415 N18360 N44440 N53017 N24056 N18884	N49712-0 N50872-0 N64174-0 N23877-0 N8015-0 N50592-0 N16844-0 N23446-0 N48017-0 N45509-0 N29739-0 N36226-0 N40109-0 N51570-0 N38779-1 N55325-0 N10960-0
1621	U29240	11/9/2019 11:30:26 AM	N51072 N5963 N25022 N7360 N8053 N18678 N28691 N28134 N23689 N35446 N13926 N4846 N23653 N12755 N12097 N2778 N14536 N13244 N17565 N21506 N12447 N5753 N4054 N5270 N32039 N19782 N17099 N23095 N51983 N17169 N25461	N51757-0 N20281-0 N58051-0 N58075-0 N51398-0 N52000-0 N2099-0 N27845-0 N43595-0 N59852-0 N41881-0 N28757-0 N42028-1 N37377-0 N26179-0
1622	U27020	11/14/2019 3:33:36 PM	N39813 N11071 N13384 N55189 N41229 N35439 N41376 N871 N57524 N35372 N30199 N25292 N12727 N36053 N6156 N30527 N2804 N54889 N59237 N9120 N9798 N46513 N4069 N35022 N16384 N36792 N54834 N17498 N28058 N30103 N58915 N18378 N18285 N29358 N45239 N29867 N57383 N4526 N15442 N306 N41797 N41298 N64467 N24409 N18355 N59250 N46861 N33742 N26504 N65200 N28088 N35710 N20547 N33898 N61535 N61661 N32008 N63688 N34037 N48715 N8549 N29544 N6376 N18360 N60985 N29690 N19660 N16190 N5283 N13337 N138 N49990 N26576 N37394 N41651 N50880 N51667 N49198 N55714 N58332 N55911 N11866 N25785 N2678 N20020 N64852 N6926	N47652-0 N52867-0 N42515-0 N41934-0 N33828-0 N19661-1 N27737-0 N56211-0
1623	U61786	11/11/2019 10:38:35 AM	N44559 N996 N44399 N40555 N57026 N51692 N45794 N2309 N40944 N55556 N3491 N15194 N62391 N37377	N2-0 N8957-0 N59436-0 N63550-0 N49908-0 N28204-0 N63538-0 N47006-0 N26331-0 N55204-0 N13801-0 N40318-0 N26376-0 N45616-0 N22029-0 N11830-0 N40530-0 N36786-0 N35729-0 N21707-0 N32087-0 N36442-0 N46966-0 N47433-0 N41726-0 N53245-0 N34620-0 N16790-0 N59407-0 N52622-0 N61586-1 N42961-0 N53585-0 N61214-0 N18870-0 N55689-0 N154-0 N32791-0 N36712-0 N20824-0 N59981-0 N13259-0 N30108-0 N15194-0 N51241-0 N26286-0 N6099-0 N50469-0 N28710-0 N47981-0 N57385-0 N15462-0
1624	U63056	11/12/2019 5:52:16 PM	N39481 N10732 N24749 N6385 N20290 N21746 N36517 N6511 N3675 N28051 N56513 N53233 N50535 N719 N47558 N3244 N53234 N24123 N46432 N60350 N51706 N28590 N61943 N37331 N42296 N38876 N51569 N23203 N42208 N10029 N12845 N30665 N9134 N57582 N44147 N22594 N8764 N358 N14587 N51238 N34242 N62733 N48216 N35022 N24688 N2599 N16715 N40692 N9332 N12349 N8448 N13374 N38105 N26364 N64327 N2511 N4607 N25608 N53016 N23911 N50427 N35671 N3491 N44371	N33240-0 N31978-0 N53084-1 N3123-0 N55606-0 N20915-0 N33885-1
1625	U58092	11/9/2019 1:25:41 PM	N14662 N20715 N53781 N18630 N33969 N55326 N11917 N32109 N47966 N25158 N60340 N42025 N63688 N23106 N11231 N1315 N19594 N44110 N30121	N16209-0 N52000-0 N29840-1 N53017-0 N3930-0 N24272-0 N28735-0 N25546-0 N43595-0 N37088-0 N26706-1 N27845-0 N39115-0 N18870-0 N51398-0 N37190-0 N59852-0 N41178-0 N47934-0 N47020-0 N60374-0 N58051-0 N5442-0 N26278-0 N732-0
1626	U21185	11/12/2019 11:12:07 AM	N60615 N24237 N32670 N33220 N56529 N18094 N13374 N54225 N31801	N40839-0 N62360-0 N34998-0 N27560-0 N32182-0 N49180-0 N58363-1 N31029-0 N57754-0 N63970-0
1627	U76081	11/11/2019 6:10:47 PM	N39074 N18109 N59742 N47685 N41373 N33513 N40736 N47685 N16874 N60844 N27612 N19591 N51112 N56124 N26642 N14509 N64408 N54516 N62287 N986 N9680 N57168 N41840 N22772 N42603 N17254 N21815 N42792 N34997 N23000 N43725 N9899 N16231 N32109 N11101 N12096 N13137 N26984 N33644 N44258 N61315 N18693 N16334 N19827 N39374 N9840 N35560 N15755 N64554 N45954 N40526 N39511 N52536 N13716 N59306 N45314 N54522 N47479 N60611 N6831 N64474 N11231 N31699 N46818 N1429 N19495 N8258 N35033 N58792 N41139 N32004 N21317 N59198 N20575 N3491 N58075 N50135 N61880 N62838	N11768-0 N41222-0 N65118-0 N23414-0 N39765-0 N57402-0 N46526-0 N53585-0 N19542-0 N57957-0 N2350-0 N45366-0 N21-0 N54482-1 N30518-0 N54489-0 N46029-0 N42597-0 N55204-0 N16920-0 N24686-0 N53696-0 N26262-0 N58410-1 N62873-0
1628	U29542	11/13/2019 3:33:06 PM	N8548 N39699 N4690 N5212 N60608 N459 N35009 N16398 N1569 N42989 N2642 N62620 N42458 N42458 N11177 N54698 N31057 N26398 N1333 N51569 N21981 N47525 N61066 N53743 N59947 N11448 N24142 N55542 N64185 N47671 N45846 N20710 N7044 N18030 N12096 N63376 N19709 N46023 N36312 N21576 N15416 N15235 N54827 N60699 N39558 N2778 N48414 N40949 N19288 N47796 N24243 N306 N27099 N59254 N8557 N49352 N46861 N47672 N61186 N24557 N15159 N55042 N7843 N24448 N10559 N43436 N33096 N48603 N25786 N23401 N15288 N1730 N53049 N18488 N47458 N37091 N50747 N14006 N11545 N37250 N53016 N40509 N40785	N64252-0 N56214-0 N4642-1
1629	U3008	11/13/2019 5:15:15 AM	N47558 N871 N26262 N5440 N4020 N41899 N30531 N43955 N46392 N6464 N49542 N18815 N30429 N51692 N3615 N4593 N32312 N59289 N60170 N63229 N34649 N32004 N54571 N22816 N30295 N23184	N35047-0 N9720-0 N59272-0 N4754-0 N43386-0 N6857-0 N64745-0 N7840-0 N37905-0 N19092-0 N26262-0 N19444-0 N28357-0 N52045-0 N30085-0 N1940-0 N38023-0 N35233-0 N18887-0 N28279-0 N22230-0 N7821-0 N43460-0 N26227-0 N13579-0 N47061-0 N12325-0 N41578-0 N48019-0 N11087-0 N61760-0 N14436-0 N20678-0 N25624-0 N12492-0 N36184-0 N28213-0 N42977-0 N5048-0 N16096-0 N64851-0 N52557-0 N34876-0 N24423-0 N45266-0 N25881-0 N5370-0 N57917-0 N11817-0 N3344-0 N41889-0 N38159-0 N20076-0 N54666-0 N52723-0 N8657-0 N60992-1 N61571-0 N62128-0 N7112-0 N31978-0 N42143-0 N20067-0 N15855-0 N35847-0 N22457-0 N59673-0 N40451-0 N57713-0 N64734-0
1630	U71357	11/12/2019 5:40:12 PM	N14454 N8548 N51483 N58764 N41059 N45621 N58774 N21383 N30665 N28818 N871 N871 N7360 N61275 N40772 N20121 N4440 N13023 N35218 N28660 N56529 N38865 N38298 N11101 N56630 N42281 N1595 N8834 N46392 N10897 N42726 N15068 N56148 N60340 N4248 N37708 N50370 N12281 N56753 N28074 N65043 N41375 N58746 N45535 N39376 N33476 N28257	N48046-0 N7821-0 N55606-0 N20178-0 N58114-0 N39317-0 N42977-0 N33212-0 N17059-0 N46607-0 N16096-0 N62386-0 N20495-0 N51187-0 N60932-0 N2823-0 N45704-0 N20678-0 N22407-0 N14592-0 N58077-0 N29340-0 N31978-0 N44422-0 N38309-0 N6890-0 N64745-0 N33885-0 N27601-0 N49194-1 N33677-0 N52122-0 N20915-0 N27560-0
1631	U93023	11/13/2019 4:51:27 AM	N4643 N50035 N55846 N29929 N59004 N1570 N1150 N22479 N51574 N5489 N53879 N16233 N45648 N4452 N57696 N63405 N64030 N7111 N43028 N49531 N32208 N61561 N58771 N363 N8845 N59763 N51630 N60340 N5732 N47173 N63229 N61388 N55512 N42470 N19160 N55599 N55922 N3186 N38701 N28981 N12979 N7008 N64467 N61324 N63330 N55556 N63582 N30771 N55776 N46818 N54278 N26481 N61880	N28213-0 N48410-0 N52723-0 N4598-0 N48063-0 N35170-0 N8807-0 N47061-0 N20841-1 N44146-0 N64734-0 N37905-0 N41967-0 N20915-0 N13579-0 N42143-0 N58301-0 N1289-0 N25881-0 N51187-0 N27314-0 N48077-0 N62128-0 N13981-0 N61648-0 N42977-0 N38159-0 N41172-0 N29679-0 N36184-0 N59272-0 N26262-0 N4754-0 N60992-0 N19592-0 N36659-0 N14592-0 N13105-0 N55050-0 N35233-0 N17059-0 N22230-0 N16161-0
1632	U92910	11/13/2019 12:28:41 PM	N60559 N871 N51569 N24691 N17092 N58641 N28678 N46392 N22950 N47563 N61388 N9533 N63941 N57318 N60184 N306 N7637 N18355 N13138 N43142 N31748 N63688 N6616 N39949 N60186 N53016 N13689 N3695 N3737 N64228 N25785	N26262-0 N41726-0 N37477-0 N36351-0 N61032-0 N29715-0 N58656-0 N45509-0 N4642-0 N53201-0 N50415-0 N18887-0 N8084-0 N20746-0 N23028-0 N8509-0 N42754-1 N15719-0 N36638-0 N36186-0 N28987-0 N3745-0 N51048-0 N36660-0 N22417-0 N47061-0 N62894-0 N4810-0 N59407-0 N39774-0 N4510-0 N26795-0 N21420-0 N24376-0 N26488-0 N31212-0 N14029-0 N7618-0
1633	U63949	11/11/2019 9:07:00 AM	N1150 N29177 N29898 N46392 N54772 N23249 N9120 N61315 N57109 N18693 N6531 N43339 N29276 N50175 N63411 N45994 N11727 N55743 N45954 N5012 N61267 N22997 N18870 N39462 N10867 N37509 N47458	N17140-0 N53318-0 N36712-0 N33872-0 N4247-0 N47981-0 N47229-0 N32144-0 N63538-0 N32791-0 N13259-0 N35172-0 N61214-0 N154-0 N59981-0 N33023-0 N29128-0 N55689-0 N35937-0 N26179-0 N46878-0 N4912-1 N63550-0 N18708-0 N63341-0 N42961-0 N18870-1 N47067-0 N48759-0 N40318-0 N33848-0 N12800-0 N19735-0 N46845-0 N43789-0 N13486-0 N24686-0 N22999-0 N53010-0 N7809-0 N41578-0 N33159-1 N56193-0 N58710-0 N13801-1 N3541-0 N35729-1 N15462-0
1634	U61813	11/12/2019 7:30:33 PM	N20044 N58584 N14340 N25113 N53216 N5558 N32312 N32933 N38802 N46253 N12680 N33533	N51553-0 N22407-0 N4754-0 N40003-0 N45551-0 N46607-0 N26262-0 N58114-0 N12029-0 N20015-1 N27560-0 N33885-0 N1940-0 N18312-0 N36516-0 N60932-0 N41172-0 N7821-0 N57227-0 N60858-0 N42977-0 N6056-0 N45704-0 N61623-0 N61952-0 N57368-0 N7419-0 N63958-0 N25624-0 N14592-0 N64745-0 N6890-0 N1965-0 N25406-0 N14713-0 N16096-0 N39317-0 N33212-0 N15289-0
1635	U53629	11/13/2019 11:22:57 AM	N49061 N51591 N13057 N40944 N64467 N62009 N63688 N35710 N14655 N42620 N49492 N35260 N28123 N64273	N8509-0 N35233-0 N39187-0 N34048-0 N4642-0 N55147-0 N59673-0 N22417-0 N10536-0 N55132-0 N15719-0 N63759-1 N53861-0 N50601-0 N58363-0 N8084-0 N36638-1 N33501-0 N62920-0 N2046-0 N48077-0 N7618-0 N36659-0 N53470-0 N63106-0 N50415-0 N63656-0 N40387-0 N4754-0 N51048-0 N12071-0 N31027-0 N287-0 N47061-0 N39010-0 N21420-0 N61023-0 N59088-0 N41165-0 N26025-0 N13907-0 N41511-0 N26262-0 N30089-0 N36660-0 N16291-0 N22145-0 N8347-0 N4913-0 N7540-0
1636	U13934	11/13/2019 10:33:42 AM	N7512 N61342 N24368 N40607 N18285 N35137 N21862 N306 N34000 N26026 N35257 N56252 N18845 N45326 N43142 N62714 N58232 N60029 N63078 N33337 N31748 N57768	N29715-0 N35389-0 N59088-0 N51048-0 N49491-0 N34876-0 N4642-1 N15719-0 N35767-0 N849-0 N2562-0 N36660-0 N63106-0 N4913-0 N53470-0 N33361-0 N39010-0 N44461-0 N26795-0 N64094-0 N1046-0 N47061-0 N59673-0 N48920-0 N13907-0 N50415-0 N33501-0 N11769-0 N26262-0 N22417-0 N287-0 N5289-0 N21420-0 N35233-0
1637	U78954	11/11/2019 2:19:01 AM	N2189 N64716 N19269 N12889 N59546 N2203 N34322 N33998 N34694 N8845 N24187 N48098 N56541 N21844 N18275 N45794 N63003 N16715 N60184 N19347 N26176 N9441 N36530 N42620 N55556 N8258 N56527 N8878 N12652 N32194 N14383 N16902	N62729-0 N48759-1 N27581-0 N31273-0 N35729-0 N49685-0
1638	U93414	11/12/2019 8:26:30 AM	N5663 N6600 N34267 N48325 N13138 N60028 N42986 N49179 N32482 N4550 N14522 N28257 N54005	N33677-0 N41020-0 N33619-0 N58363-0 N32589-0 N31978-0 N55606-0 N6056-0 N52122-0 N21656-0 N27932-0 N19318-0 N54666-0 N32544-0 N63970-0 N15315-0 N62360-0 N49180-0 N61408-0 N32010-0 N34956-0 N16291-0 N926-0 N23547-0 N50675-0 N45551-0 N34998-0 N48473-0 N21753-0 N48019-0 N11817-1 N24423-0 N60105-0 N31947-0 N41220-0 N36789-0 N3123-0 N19075-0 N34110-0 N7319-0 N55281-0 N20069-0 N49487-0 N57319-0 N64152-0 N3663-0 N14184-0 N21741-0
